,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
1385,1.0,57.42,9.19,0.0,0.0,66.61,66.61
1386,1.0,0.0,0.0,0.0,0.0,0.0,782.25
1387,1.0,35.0,0.0,0.0,0.0,35.0,35.0
1388,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1389,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1390,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1391,1.0,1656.45,274.7,0.0,0.0,1931.15,1931.15
1392,1.0,2064.69,382.03,0.0,0.0,2446.7200000000003,2446.72
1393,1.0,463.55,85.46,0.0,0.0,549.01,549.01
1394,1.0,202.44,39.43,0.0,0.0,241.87,241.87
1395,1.0,752.43,146.57,0.0,0.0,899.0,899.0
1396,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1397,1.0,2585.0,413.6,0.0,0.0,2998.6,2998.6
1398,1.0,600.0,96.0,0.0,0.0,696.0,696.0
1399,1.0,0.0,0.0,0.0,0.0,0.0,1360.8
1400,1.0,0.0,0.0,0.0,0.0,0.0,235.0
1401,1.0,3833.0,519.8248013864899,0.0,0.0,3833.0,3833.0
1402,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0
1403,1.0,4620.0,739.2,0.0,0.0,5359.2,5359.2
1404,1.0,237.86,38.06,0.0,0.0,275.92,275.92
1405,1.0,36.78,5.88,0.0,0.0,42.660000000000004,42.66
1406,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1407,1.0,1266.0,202.56,0.0,0.0,1468.56,1468.56
1408,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38
1409,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1410,1.0,2800.0,448.0,0.0,0.0,3248.0,3248.0
1411,1.0,4519.61,723.14,0.0,0.0,5242.75,5242.75
1412,1.0,819.0,131.04,0.0,0.0,950.04,950.04
1413,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1414,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1415,1.0,100.89,16.14,0.0,0.0,117.03,117.03
1416,1.0,1615.88,258.54,0.0,0.0,1874.42,1874.42
1417,1.0,3169.76,507.16,0.0,0.0,3486.73,3486.73
1418,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1419,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1420,1.0,1960.0,313.6,0.0,0.0,2273.6,2273.6
1421,1.0,1494.93,239.19,0.0,0.0,1734.1200000000001,1734.12
1422,1.0,11.95,1.91,0.0,0.0,13.86,13.86
1423,1.0,17.09,2.73,0.0,0.0,19.82,19.82
1424,1.0,2123.8,339.81,0.0,0.0,2463.61,2463.61
1425,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1426,1.0,1705.35,272.86,0.0,0.0,1875.89,1875.89
1427,1.0,350.0,56.0,0.0,0.0,406.0,406.0
1428,1.0,248.4,39.74,0.0,0.0,288.14,288.14
1429,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1430,1.0,4024.97,596.29,0.0,0.0,4621.26,4621.26
1431,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1432,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1433,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1434,1.0,1110.0,177.6,0.0,0.0,1287.6,1287.6
1435,1.0,5390.0,862.4,0.0,0.0,6252.4,6252.4
1436,1.0,600.0,96.0,0.0,0.0,696.0,696.0
1437,1.0,14.26,2.28,0.0,0.0,16.54,16.54
1438,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1439,1.0,1000.71,155.54,0.0,0.0,1156.25,1156.25
1440,1.0,1591.25,262.0,0.0,0.0,1853.25,1853.25
1441,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1442,1.0,0.0,0.0,0.0,0.0,0.0,1351.0
1443,1.0,0.0,0.0,0.0,0.0,0.0,583.8
1444,1.0,4300.0,48.0,0.0,0.0,4348.0,4348.0
1445,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1446,1.0,3900.8,624.13,0.0,0.0,4524.93,4524.93
1447,1.0,4037.6,646.02,0.0,0.0,4683.62,4683.62
1448,1.0,2525.6,404.1,0.0,0.0,2929.7,2929.7
1449,1.0,980.0,156.8,0.0,0.0,1136.8,1136.8
1450,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1451,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0
1452,1.0,29.89,4.78,0.0,0.0,34.67,34.67
1453,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1454,1.0,1757.8,281.25,0.0,0.0,2039.05,2039.05
1455,1.0,3307.01,529.12,0.0,0.0,3836.13,3836.13
1456,1.0,707.25,113.16,0.0,0.0,820.41,820.41
1457,1.0,3693.32,590.93,0.0,0.0,4284.25,4284.25
1458,1.0,2820.0,451.2,0.0,0.0,3271.2,3271.2
1459,1.0,140.0,0.0,0.0,0.0,140.0,140.0
1460,1.0,2870.0,459.2,0.0,0.0,3329.2,3329.2
1461,1.0,1350.0,216.0,0.0,0.0,1566.0,1566.0
1462,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1463,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1464,1.0,13.12,2.1,0.0,0.0,15.219999999999999,15.22
1465,1.0,1394.4,223.1,0.0,0.0,1617.5,1617.5
1466,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1467,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1468,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1469,1.0,2738.7,438.19,0.0,0.0,3176.89,3176.89
1470,1.0,4602.75,736.44,0.0,0.0,5063.02,5063.02
1471,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1472,1.0,4148.0,663.68,0.0,0.0,4811.68,4811.68
1473,1.0,5008.44,519.8248013864899,0.0,0.0,5008.44,5008.44
1474,1.0,752.03,120.33,0.0,0.0,872.36,872.36
1475,1.0,1468.02,234.88,0.0,0.0,1702.9,1702.9
1476,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1477,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1478,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1479,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1480,1.0,6517.2,1042.76,0.0,0.0,7559.96,7559.96
1481,1.0,237.45,37.99,0.0,0.0,275.44,275.44
1482,1.0,188.05,30.09,0.0,0.0,218.14000000000001,218.14
1483,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1484,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1485,1.0,6120.0,979.2,0.0,0.0,7099.2,7099.2
1486,1.0,439.65,70.34,0.0,0.0,509.99,509.99
1487,1.0,1896.55,303.45,0.0,0.0,2200.0,2200.0
1488,1.0,140.0,0.0,0.0,0.0,140.0,140.0
1489,1.0,391.0,62.56,0.0,0.0,453.56,453.56
1490,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1491,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1492,1.0,195.68,31.32,0.0,0.0,227.0,227.0
1493,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1494,1.0,2280.0,364.8,0.0,0.0,2644.8,2644.8
1495,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1496,1.0,3787.2,605.95,0.0,0.0,4393.15,4393.15
1497,1.0,220.05,35.21,0.0,0.0,255.26000000000002,255.26
1498,1.0,429.0,68.64,0.0,0.0,497.64,497.64
1499,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1500,1.0,2300.0,48.0,0.0,0.0,2348.0,2348.0
1501,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0
1502,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1503,1.0,2850.0,456.0,0.0,0.0,3306.0,3306.0
1504,1.0,278.94,44.63,0.0,0.0,323.57,323.57
1505,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1506,1.0,336.9,62.09,0.0,0.0,398.99,398.99
1507,1.0,2376.0,380.16,0.0,0.0,2756.16,2756.16
1508,1.0,126.56,20.25,0.0,0.0,146.81,146.81
1509,1.0,180.0,28.8,0.0,0.0,208.8,208.8
1510,1.0,520.0,83.2,0.0,0.0,603.2,603.2
1511,1.0,267.25,42.76,0.0,0.0,310.01,310.01
1512,1.0,267.25,42.76,0.0,0.0,310.01,310.01
1513,1.0,230.16,36.84,0.0,0.0,267.0,267.0
1514,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1515,1.0,4935.0,789.6,0.0,0.0,5724.6,5724.6
1516,1.0,3395.0,543.2,0.0,0.0,3938.2,3938.2
1517,1.0,72.67,11.63,0.0,0.0,84.3,84.3
1518,1.0,84.6,13.54,0.0,0.0,98.13999999999999,98.14
1519,1.0,306.55,49.04,0.0,0.0,355.59000000000003,355.59
1520,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1521,1.0,3248.31,519.8248013864899,0.0,0.0,3248.31,3248.31
1522,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1523,1.0,5168.5,826.96,0.0,0.0,5685.35,5685.35
1524,1.0,1082.0,1184.9,0.0,0.0,1239.1,1333.0
1525,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1526,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1527,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1528,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1529,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1530,1.0,220.0,35.2,0.0,0.0,255.2,255.2
1531,1.0,1253.26,200.53,0.0,0.0,1453.79,1453.79
1532,1.0,110.51,17.68,0.0,0.0,128.19,128.19
1533,1.0,1408.4,225.34,0.0,0.0,1633.74,1633.74
1534,1.0,2359.8,12.77,0.0,0.0,2372.57,2372.57
1535,1.0,1429.8,236.95,0.0,0.0,1666.75,1666.75
1536,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1537,1.0,1068.5,170.96,0.0,0.0,1239.46,1239.46
1538,1.0,390.0,62.4,0.0,0.0,452.4,452.4
1539,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1540,1.0,68.97,11.04,0.0,0.0,80.00999999999999,80.01
1541,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1542,1.0,2158.8,345.41,0.0,0.0,2504.21,2504.21
1543,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1544,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
1545,1.0,9.57,1.53,0.0,0.0,11.1,11.1
1546,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1547,1.0,0.0,683.03,0.0,0.0,683.03,4951.95
1548,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1549,1.0,1612.9,258.06,0.0,0.0,1870.96,1870.96
1550,1.0,2025.86,324.14,0.0,0.0,2350.0,2350.0
1551,1.0,140.0,0.0,0.0,0.0,140.0,140.0
1552,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1553,1.0,5400.0,864.0,0.0,0.0,6264.0,6264.0
1554,1.0,5400.0,864.0,0.0,0.0,6264.0,6264.0
1555,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0
1556,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1557,1.0,259.61,40.39,0.0,0.0,300.0,300.0
1558,1.0,189.59,30.34,0.0,0.0,219.93,219.93
1559,1.0,1960.0,313.6,0.0,0.0,2273.6,2273.6
1560,1.0,4038.7999999999997,646.2,0.0,0.0,4685.0,4685.0
1561,1.0,933.78,149.4,0.0,0.0,1083.18,1083.18
1562,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1563,1.0,1743.05,278.89,0.0,0.0,2021.94,2021.94
1564,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1565,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1566,1.0,428.0,68.48,0.0,0.0,496.48,496.48
1567,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1568,1.0,0.0,519.8248013864899,0.0,0.0,0.0,0.0
1569,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1570,1.0,163.62,26.18,0.0,0.0,189.8,189.8
1571,1.0,51.36,8.21,0.0,0.0,59.57,59.57
1572,1.0,18.97,3.03,0.0,0.0,22.0,22.0
1573,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1574,1.0,400.0,64.0,0.0,0.0,464.0,464.0
1575,1.0,728.0,116.48,0.0,0.0,844.48,844.48
1576,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,1.0,4539.0,726.24,0.0,0.0,5265.24,5265.24
1579,1.0,4187.25,669.96,0.0,0.0,4857.21,4857.21
1580,1.0,5932.98,237.32,0.0,0.0,6170.299999999999,6170.3
1581,1.0,273.95,43.83,0.0,0.0,317.78,317.78
1582,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1583,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,1.0,203.01,32.48,0.0,0.0,235.48999999999998,235.49
1585,1.0,123.28,19.72,0.0,0.0,143.0,143.0
1586,1.0,18.97,3.03,0.0,0.0,22.0,22.0
1587,1.0,165.06,26.41,0.0,0.0,191.47,191.47
1588,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,1.0,4800.67,768.11,0.0,0.0,5568.78,5568.78
1590,1.0,2970.0,475.2,0.0,0.0,3445.2,3445.2
1591,1.0,336.0,53.76,0.0,0.0,389.76,389.76
1592,1.0,561.6,89.86,0.0,0.0,651.46,651.46
1593,1.0,68.97,11.03,0.0,0.0,80.0,80.0
1594,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1595,1.0,105.0,16.8,0.0,0.0,121.8,121.8
1596,1.0,5623.99,899.84,0.0,0.0,6186.39,6186.39
1597,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1598,1.0,181.38,29.02,0.0,0.0,210.4,210.4
1599,1.0,2035.04,325.59,0.0,0.0,2360.63,2360.63
1600,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1603,1.0,6260.0,1001.6,0.0,0.0,7261.6,7261.6
1604,1.0,2585.0,413.6,0.0,0.0,2998.6,2998.6
1605,1.0,920.0,147.2,0.0,0.0,1067.2,1067.2
1606,1.0,300.26,48.04,0.0,0.0,348.3,348.3
1607,1.0,175.0,0.0,0.0,0.0,175.0,175.0
1608,1.0,386.72,61.87,0.0,0.0,448.59000000000003,448.59
1609,1.0,463.55,75.73,0.0,0.0,539.28,549.01
1610,1.0,3512.1,569.4,0.0,0.0,4081.5,4128.12
1611,1.0,4786.01,765.76,0.0,0.0,5551.77,5551.77
1612,1.0,4785.99,765.76,0.0,0.0,5551.75,5551.75
1613,1.0,1047.91,162.11,0.0,0.0,1210.02,1210.02
1614,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1615,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,1.0,5000.0,800.0,0.0,0.0,4766.5,4766.5
1617,1.0,1950.0,312.0,0.0,0.0,2262.0,2262.0
1618,1.0,0.0,0.0,0.0,0.0,0.0,478.0
1619,1.0,4.03,0.64,0.0,0.0,4.67,4.67
1620,1.0,1560.0,249.6,0.0,0.0,1809.6,1809.6
1621,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,1.0,2489.86,398.38,0.0,0.0,2888.2400000000002,2888.24
1623,1.0,0.0,0.0,0.0,0.0,0.0,1474.3
1624,1.0,0.0,0.0,0.0,0.0,0.0,170.0
1625,1.0,601.72,96.28,0.0,0.0,698.0,698.0
1626,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,1.0,5451.89,872.3,0.0,0.0,6324.1900000000005,6324.19
1628,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1630,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
1631,1.0,1637.93,262.07,0.0,0.0,1900.0,1900.0
1632,1.0,198.0,32.63,0.0,0.0,230.63,236.57
1633,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1634,1.0,177.21,28.36,0.0,0.0,199.51,199.51
1635,1.0,13.79,2.21,0.0,0.0,16.0,16.0
1636,1.0,3245.96,519.35,0.0,0.0,3765.31,3765.31
1637,1.0,45.69,7.31,0.0,0.0,53.0,53.0
1638,1.0,0.0,0.0,0.0,0.0,0.0,3310.5
1639,1.0,0.0,0.0,0.0,0.0,0.0,2360.65
1640,1.0,390.0,62.4,0.0,0.0,452.4,452.4
1641,1.0,153.45,24.55,0.0,0.0,178.0,178.0
1642,1.0,546.25,87.4,0.0,0.0,633.65,633.65
1643,1.0,800.0,128.0,0.0,0.0,928.0,928.0
1644,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,1.0,5155.18,824.82,0.0,0.0,5980.0,5980.0
1646,1.0,75.37,12.06,0.0,0.0,87.43,87.43
1647,1.0,18.97,3.03,0.0,0.0,22.0,22.0
1648,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,1.0,112.5,18.0,0.0,0.0,130.5,130.5
1650,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1651,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38
1653,1.0,640.0,102.4,0.0,0.0,742.4,742.4
1654,1.0,6122.28,979.56,0.0,0.0,6734.5,6734.5
1655,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1656,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,1.0,2130.0,340.8,0.0,0.0,2470.8,2470.8
1660,1.0,476.0,76.16,0.0,0.0,552.16,552.16
1661,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1662,1.0,4500.0,720.0,0.0,0.0,5220.0,5220.0
1663,1.0,2938.25,470.12,0.0,0.0,3408.37,3408.37
1664,1.0,538.75,83.33,0.0,0.0,622.08,622.08
1665,1.0,2414.91,386.38,0.0,0.0,2793.52,2793.52
1666,1.0,71.75,11.48,0.0,0.0,83.23,83.23
1667,1.0,135.77,21.72,0.0,0.0,157.49,157.49
1668,1.0,516.66,82.67,0.0,0.0,599.3299999999999,599.33
1669,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1670,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1673,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0
1674,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,1.0,173.21,26.79,0.0,0.0,200.0,200.0
1676,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1677,1.0,516.38,82.62,0.0,0.0,599.0,599.0
1678,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,1.0,188.04,30.09,0.0,0.0,218.13,218.13
1682,1.0,554.94,88.79,0.0,0.0,643.73,643.73
1683,1.0,550.0,88.0,0.0,0.0,638.0,638.0
1684,1.0,300.0,48.0,0.0,0.0,348.0,348.0
1685,1.0,3269.4,523.1,0.0,0.0,3792.5,3792.5
1686,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1687,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1688,1.0,750.0,120.0,0.0,0.0,870.0,870.0
1689,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,1.0,163.67,26.19,0.0,0.0,189.85999999999999,189.86
1693,1.0,82.0,0.0,0.0,0.0,82.0,82.0
1694,1.0,209.84,34.58,0.0,0.0,244.42000000000002,250.72
1695,1.0,5104.01,816.64,0.0,0.0,5920.650000000001,5920.65
1696,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1697,1.0,2383.6,381.38,0.0,0.0,2764.98,2764.98
1698,1.0,1082.0,1133.96,0.0,0.0,1239.1,8221.22
1699,1.0,1989.0,318.24,0.0,0.0,2307.24,2307.24
1700,1.0,89.48,14.32,0.0,0.0,103.80000000000001,103.8
1701,1.0,4997.1,740.31,0.0,0.0,5737.41,5737.41
1702,1.0,112.0,17.92,0.0,0.0,129.92000000000002,129.92
1703,1.0,1741.38,278.62,0.0,0.0,2020.0,2020.0
1704,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1705,1.0,439.0,70.24,0.0,0.0,509.24,509.24
1706,1.0,5156.0,824.96,0.0,0.0,5980.96,5980.96
1707,1.0,530.4,84.86,0.0,0.0,615.26,615.26
1708,1.0,175.0,0.0,0.0,0.0,175.0,175.0
1709,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1710,1.0,606.22,93.78,0.0,0.0,700.0,700.0
1711,1.0,160.02,25.6,0.0,0.0,185.62,185.62
1712,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1713,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1714,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1715,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09
1716,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09
1717,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1718,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1719,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1720,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09
1721,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1722,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1723,1.0,1573.83,251.81,0.0,0.0,1825.6399999999999,1825.64
1724,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09
1725,1.0,1405.25,224.84,0.0,0.0,1630.09,1630.09
1726,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09
1727,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1728,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09
1729,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1730,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1731,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1732,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09
1733,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1734,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1735,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09
1736,1.0,-1405.25,-224.84,0.0,0.0,-1630.09,-1630.09
1737,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1738,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1739,1.0,-1573.83,-251.81,0.0,0.0,-1825.6399999999999,-1825.64
1740,1.0,4310.35,689.66,0.0,0.0,5000.01,5000.01
1741,1.0,2070.0,331.2,0.0,0.0,2401.2,2401.2
1742,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0
1743,1.0,3989.66,638.33,0.0,0.0,4627.99,4627.99
1744,1.0,346.0,55.36,0.0,0.0,401.36,401.36
1745,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1746,1.0,6123.21,979.71,0.0,0.0,6735.53,6735.53
1747,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1748,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1749,1.0,1923.78,307.8,0.0,0.0,2231.58,2231.58
1750,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1751,1.0,627.21,100.35,0.0,0.0,727.5600000000001,727.56
1752,1.0,3121.69,499.45,0.0,0.0,3597.99,3597.99
1753,1.0,384.07,61.45,0.0,0.0,445.52,445.52
1754,1.0,150.02,24.0,0.0,0.0,174.02,174.02
1755,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1756,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0
1757,1.0,1560.0,249.6,0.0,0.0,1809.6,1809.6
1758,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1759,1.0,6570.0,1051.2,0.0,0.0,7621.2,7621.2
1760,1.0,1156.8,185.09,0.0,0.0,1341.8899999999999,1341.89
1761,1.0,5920.5,947.28,0.0,0.0,6867.78,6867.78
1762,1.0,1155.0,184.8,0.0,0.0,1339.8,1339.8
1763,1.0,657.5,105.2,0.0,0.0,762.7,762.7
1764,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0
1765,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,1.0,259.81,40.19,0.0,0.0,300.0,300.0
1767,1.0,129.9,20.1,0.0,0.0,150.0,150.0
1768,1.0,173.21,26.79,0.0,0.0,200.0,200.0
1769,1.0,110.36,17.66,0.0,0.0,128.02,128.02
1770,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0
1772,1.0,263.22,42.12,0.0,0.0,305.34000000000003,305.34
1773,1.0,140.0,0.0,0.0,0.0,140.0,140.0
1774,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,1.0,181.03,28.97,0.0,0.0,210.0,210.0
1776,1.0,0.0,0.0,0.0,0.0,0.0,1205.25
1777,1.0,154.91000000000003,24.79,0.0,0.0,179.70000000000002,179.7
1778,1.0,31.03,4.97,0.0,0.0,36.0,36.0
1779,1.0,230.16,36.84,0.0,0.0,267.0,267.0
1780,1.0,146.55,23.45,0.0,0.0,170.0,170.0
1781,1.0,1305.0,208.8,0.0,0.0,1513.8,1513.8
1782,1.0,1720.0,275.2,0.0,0.0,1995.2,1995.2
1783,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1784,1.0,259.81,40.19,0.0,0.0,300.0,300.0
1785,1.0,457.58,73.21,0.0,0.0,530.79,530.79
1786,1.0,259.6,40.4,0.0,0.0,300.0,300.0
1787,1.0,1980.0,316.8,0.0,0.0,2296.8,2296.8
1788,1.0,337.35,53.98,0.0,0.0,391.33000000000004,391.33
1789,1.0,1246.62,199.46,0.0,0.0,1446.08,1446.08
1790,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,1.0,4963.2,794.11,0.0,0.0,5757.3099999999995,5757.31
1796,1.0,3298.08,527.69,0.0,0.0,3825.77,3825.77
1797,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0
1798,1.0,1437.69,230.03,0.0,0.0,1667.72,1667.72
1799,1.0,9.24,1.48,0.0,0.0,10.72,10.72
1800,1.0,126.45,12.55,0.0,0.0,139.0,139.0
